linha=1 | nome=Felipe | acao=estudou computacao | valor=9965
linha=1791 | nome=Bruno | acao=fez um experimento | valor=2009
linha=1792 | nome=Helena | acao=fez um experimento | valor=8204
linha=1793 | nome=Ana | acao=otimizou o algoritmo | valor=5992
linha=1794 | nome=Paulo | acao=analisou os resultados | valor=7179
linha=1795 | nome=Joao | acao=participou da aula | valor=9846
linha=1796 | nome=Natalia | acao=otimizou o algoritmo | valor=4101
linha=1797 | nome=Daniela | acao=escreveu o relatorio | valor=3731
linha=1798 | nome=Natalia | acao=otimizou o algoritmo | valor=7792
linha=1799 | nome=Gabriela | acao=estudou computacao | valor=4011
linha=1800 | nome=Helena | acao=otimizou o algoritmo | valor=5998
linha=1801 | nome=Paulo | acao=participou da aula | valor=6865
linha=1802 | nome=Ana | acao=escreveu o relatorio | valor=8940
linha=1803 | nome=Sofia | acao=comparou as metricas | valor=7643
linha=1804 | nome=Natalia | acao=fez um experimento | valor=3612
linha=1805 | nome=Daniela | acao=analisou os resultados | valor=2626
linha=1806 | nome=Ana | acao=escreveu o relatorio | valor=2565
linha=1807 | nome=Carlos | acao=participou da aula | valor=3770
linha=1808 | nome=Vitor | acao=fez um experimento | valor=1125
linha=1809 | nome=Mariana | acao=escreveu o relatorio | valor=5758
linha=1810 | nome=Felipe | acao=escreveu o relatorio | valor=2203
linha=1811 | nome=Renata | acao=executou o benchmark | valor=1447
linha=1812 | nome=Felipe | acao=executou o benchmark | valor=7338
linha=1813 | nome=Joao | acao=estudou computacao | valor=3748
linha=1814 | nome=Ana | acao=estudou computacao | valor=9625
linha=1815 | nome=Karen | acao=fez um experimento | valor=1154
linha=1816 | nome=Eduarda | acao=comparou as metricas | valor=2664
linha=1817 | nome=Bruno | acao=estudou computacao | valor=8297
linha=1818 | nome=Igor | acao=estudou computacao | valor=2347
linha=1819 | nome=Gabriela | acao=executou o benchmark | valor=8885
linha=1820 | nome=Carlos | acao=estudou computacao | valor=6004
linha=1821 | nome=Igor | acao=participou da aula | valor=4598
linha=1822 | nome=Carlos | acao=estudou computacao | valor=6652
linha=1823 | nome=Mariana | acao=escreveu o relatorio | valor=8829
linha=1824 | nome=Otavio | acao=escreveu o relatorio | valor=9636
linha=1825 | nome=Eduarda | acao=estudou computacao | valor=4136
linha=1826 | nome=Igor | acao=otimizou o algoritmo | valor=6611
linha=1827 | nome=Mariana | acao=escreveu o relatorio | valor=3626
linha=1828 | nome=Felipe | acao=estudou computacao | valor=7068
linha=1829 | nome=Mariana | acao=escreveu o relatorio | valor=3747
linha=1830 | nome=Eduarda | acao=analisou os resultados | valor=4530
linha=1831 | nome=Paulo | acao=escreveu o relatorio | valor=4663
linha=1832 | nome=Mariana | acao=participou da aula | valor=9963
linha=1833 | nome=Felipe | acao=analisou os resultados | valor=3189
linha=1834 | nome=Otavio | acao=executou o benchmark | valor=7316
linha=1835 | nome=Carlos | acao=executou o benchmark | valor=1343
linha=1836 | nome=Renata | acao=executou o benchmark | valor=4147
linha=1837 | nome=Eduarda | acao=otimizou o algoritmo | valor=5117
linha=1838 | nome=Lucas | acao=estudou computacao | valor=3106
linha=1839 | nome=Felipe | acao=escreveu o relatorio | valor=5642
linha=1840 | nome=Karen | acao=comparou as metricas | valor=1137
linha=1841 | nome=Bruno | acao=fez um experimento | valor=8235
linha=1842 | nome=Mariana | acao=estudou computacao | valor=7321
linha=1843 | nome=Helena | acao=fez um experimento | valor=6335
linha=1844 | nome=Renata | acao=otimizou o algoritmo | valor=3837
linha=1845 | nome=Daniela | acao=participou da aula | valor=9451
linha=1846 | nome=Ana | acao=comparou as metricas | valor=1623
linha=1847 | nome=Bruno | acao=escreveu o relatorio | valor=5059
linha=1848 | nome=Joao | acao=escreveu o relatorio | valor=9420
linha=1849 | nome=Igor | acao=escreveu o relatorio | valor=1862
linha=1850 | nome=Mariana | acao=comparou as metricas | valor=5712
linha=1851 | nome=Mariana | acao=estudou computacao | valor=7044
linha=1852 | nome=Sofia | acao=escreveu o relatorio | valor=6993
linha=1853 | nome=Daniela | acao=estudou computacao | valor=4617
linha=1854 | nome=Helena | acao=escreveu o relatorio | valor=3258
linha=1855 | nome=Paulo | acao=comparou as metricas | valor=5729
linha=1856 | nome=Sofia | acao=executou o benchmark | valor=4467
linha=1857 | nome=Eduarda | acao=escreveu o relatorio | valor=5873
linha=1858 | nome=Daniela | acao=fez um experimento | valor=6314
linha=1859 | nome=Otavio | acao=executou o benchmark | valor=6798
linha=1860 | nome=Gabriela | acao=comparou as metricas | valor=9671
linha=1861 | nome=Gabriela | acao=escreveu o relatorio | valor=3766
linha=1862 | nome=Helena | acao=analisou os resultados | valor=8364
linha=1863 | nome=Mariana | acao=escreveu o relatorio | valor=7206
linha=1864 | nome=Felipe | acao=analisou os resultados | valor=5357
linha=1865 | nome=Ana | acao=executou o benchmark | valor=9921
linha=1866 | nome=Joao | acao=comparou as metricas | valor=9279
linha=1867 | nome=Mariana | acao=fez um experimento | valor=7886
linha=1868 | nome=Renata | acao=otimizou o algoritmo | valor=7907
linha=1869 | nome=Lucas | acao=analisou os resultados | valor=9425
linha=1870 | nome=Gabriela | acao=estudou computacao | valor=2663
linha=1871 | nome=Mariana | acao=escreveu o relatorio | valor=2784
linha=1872 | nome=Lucas | acao=fez um experimento | valor=1258
linha=1873 | nome=Natalia | acao=executou o benchmark | valor=8766
linha=1874 | nome=Helena | acao=fez um experimento | valor=7445
linha=1875 | nome=Carlos | acao=analisou os resultados | valor=4627
linha=1876 | nome=Sofia | acao=analisou os resultados | valor=4504
linha=1877 | nome=Vitor | acao=fez um experimento | valor=8993
linha=1878 | nome=Sofia | acao=analisou os resultados | valor=7342
linha=1879 | nome=Natalia | acao=analisou os resultados | valor=2535
linha=1880 | nome=Renata | acao=escreveu o relatorio | valor=7996
linha=1881 | nome=Lucas | acao=fez um experimento | valor=3608
linha=1882 | nome=Renata | acao=fez um experimento | valor=7746
linha=1883 | nome=Sofia | acao=comparou as metricas | valor=9722
linha=1884 | nome=Renata | acao=analisou os resultados | valor=3061
linha=1885 | nome=Daniela | acao=analisou os resultados | valor=3345
linha=1886 | nome=Vitor | acao=otimizou o algoritmo | valor=4951
linha=1887 | nome=Helena | acao=estudou computacao | valor=8033
linha=1888 | nome=Felipe | acao=otimizou o algoritmo | valor=4536
linha=1889 | nome=Otavio | acao=executou o benchmark | valor=7183
linha=1890 | nome=Lucas | acao=executou o benchmark | valor=3974
linha=1891 | nome=Otavio | acao=executou o benchmark | valor=6798
linha=1892 | nome=Helena | acao=fez um experimento | valor=9294
linha=1893 | nome=Paulo | acao=estudou computacao | valor=4737
linha=1894 | nome=Natalia | acao=analisou os resultados | valor=8042
linha=1895 | nome=Tiago | acao=analisou os resultados | valor=5340
linha=1896 | nome=Joao | acao=otimizou o algoritmo | valor=7939
linha=1897 | nome=Igor | acao=comparou as metricas | valor=3527
linha=1898 | nome=Bruno | acao=fez um experimento | valor=2915
linha=1899 | nome=Vitor | acao=otimizou o algoritmo | valor=2844
linha=1900 | nome=Tiago | acao=escreveu o relatorio | valor=3698
linha=1901 | nome=Tiago | acao=executou o benchmark | valor=1385
linha=1902 | nome=Joao | acao=participou da aula | valor=8303
linha=1903 | nome=Otavio | acao=comparou as metricas | valor=9715
linha=1904 | nome=Felipe | acao=participou da aula | valor=1302
linha=1905 | nome=Mariana | acao=comparou as metricas | valor=6958
linha=1906 | nome=Lucas | acao=otimizou o algoritmo | valor=3560
linha=1907 | nome=Eduarda | acao=participou da aula | valor=4050
linha=1908 | nome=Eduarda | acao=analisou os resultados | valor=7666
linha=1909 | nome=Bruno | acao=fez um experimento | valor=9694
linha=1910 | nome=Carlos | acao=comparou as metricas | valor=5809
linha=1911 | nome=Paulo | acao=escreveu o relatorio | valor=4450
linha=1912 | nome=Igor | acao=comparou as metricas | valor=8736
linha=1913 | nome=Vitor | acao=executou o benchmark | valor=6476
linha=1914 | nome=Ana | acao=fez um experimento | valor=9555
linha=1915 | nome=Mariana | acao=fez um experimento | valor=9853
linha=1916 | nome=Paulo | acao=analisou os resultados | valor=8408
linha=1917 | nome=Helena | acao=fez um experimento | valor=2552
linha=1918 | nome=Ana | acao=estudou computacao | valor=3374
linha=1919 | nome=Sofia | acao=participou da aula | valor=6097
linha=1920 | nome=Carlos | acao=estudou computacao | valor=6215
linha=1921 | nome=Joao | acao=escreveu o relatorio | valor=4117
linha=1922 | nome=Lucas | acao=escreveu o relatorio | valor=6194
linha=1923 | nome=Tiago | acao=comparou as metricas | valor=4547
linha=1924 | nome=Sofia | acao=analisou os resultados | valor=8999
linha=1925 | nome=Mariana | acao=fez um experimento | valor=8242
linha=1926 | nome=Igor | acao=estudou computacao | valor=8258
linha=1927 | nome=Eduarda | acao=analisou os resultados | valor=2604
linha=1928 | nome=Helena | acao=otimizou o algoritmo | valor=4066
linha=1929 | nome=Daniela | acao=fez um experimento | valor=2487
linha=1930 | nome=Eduarda | acao=participou da aula | valor=8754
linha=1931 | nome=Felipe | acao=otimizou o algoritmo | valor=5647
linha=1932 | nome=Paulo | acao=participou da aula | valor=9397
linha=1933 | nome=Bruno | acao=otimizou o algoritmo | valor=6303
linha=1934 | nome=Gabriela | acao=escreveu o relatorio | valor=3773
linha=1935 | nome=Igor | acao=fez um experimento | valor=6590
linha=1936 | nome=Ana | acao=comparou as metricas | valor=1610
linha=1937 | nome=Joao | acao=escreveu o relatorio | valor=5764
linha=1938 | nome=Tiago | acao=analisou os resultados | valor=1744
linha=1939 | nome=Mariana | acao=executou o benchmark | valor=5968
linha=1940 | nome=Bruno | acao=participou da aula | valor=5682
linha=1941 | nome=Natalia | acao=escreveu o relatorio | valor=6670
linha=1942 | nome=Vitor | acao=participou da aula | valor=1564
linha=1943 | nome=Eduarda | acao=executou o benchmark | valor=6920
linha=1944 | nome=Felipe | acao=comparou as metricas | valor=7797
linha=1945 | nome=Carlos | acao=escreveu o relatorio | valor=7738
linha=1946 | nome=Paulo | acao=comparou as metricas | valor=4647
linha=1947 | nome=Sofia | acao=participou da aula | valor=6960
linha=1948 | nome=Karen | acao=comparou as metricas | valor=7871
linha=1949 | nome=Vitor | acao=fez um experimento | valor=3430
linha=1950 | nome=Otavio | acao=escreveu o relatorio | valor=5877
linha=1951 | nome=Karen | acao=estudou computacao | valor=8211
linha=1952 | nome=Paulo | acao=escreveu o relatorio | valor=7009
linha=1953 | nome=Karen | acao=executou o benchmark | valor=3160
linha=1954 | nome=Natalia | acao=participou da aula | valor=5104
linha=1955 | nome=Igor | acao=analisou os resultados | valor=5480
linha=1956 | nome=Renata | acao=comparou as metricas | valor=8640
linha=1957 | nome=Joao | acao=executou o benchmark | valor=2183
linha=1958 | nome=Otavio | acao=executou o benchmark | valor=6264
linha=1959 | nome=Ana | acao=comparou as metricas | valor=8331
linha=1960 | nome=Daniela | acao=otimizou o algoritmo | valor=2254
linha=1961 | nome=Vitor | acao=comparou as metricas | valor=9610
linha=1962 | nome=Tiago | acao=escreveu o relatorio | valor=6752
linha=1963 | nome=Tiago | acao=otimizou o algoritmo | valor=9374
linha=1964 | nome=Sofia | acao=analisou os resultados | valor=3171
linha=1965 | nome=Mariana | acao=escreveu o relatorio | valor=9604
linha=1966 | nome=Paulo | acao=executou o benchmark | valor=5141
linha=1967 | nome=Eduarda | acao=participou da aula | valor=7123
linha=1968 | nome=Helena | acao=fez um experimento | valor=3535
linha=1969 | nome=Daniela | acao=otimizou o algoritmo | valor=7115
linha=1970 | nome=Sofia | acao=escreveu o relatorio | valor=5637
linha=1971 | nome=Otavio | acao=otimizou o algoritmo | valor=3789
linha=1972 | nome=Gabriela | acao=analisou os resultados | valor=2324
linha=1973 | nome=Vitor | acao=escreveu o relatorio | valor=1435
linha=1974 | nome=Igor | acao=participou da aula | valor=7386
linha=1975 | nome=Paulo | acao=comparou as metricas | valor=2781
linha=1976 | nome=Eduarda | acao=fez um experimento | valor=6507
linha=1977 | nome=Carlos | acao=executou o benchmark | valor=4055
linha=1978 | nome=Gabriela | acao=executou o benchmark | valor=4257
linha=1979 | nome=Daniela | acao=otimizou o algoritmo | valor=2022
linha=1980 | nome=Renata | acao=estudou computacao | valor=7721
linha=1981 | nome=Gabriela | acao=participou da aula | valor=9504
linha=1982 | nome=Carlos | acao=estudou computacao | valor=1352
linha=1983 | nome=Helena | acao=escreveu o relatorio | valor=9427
linha=1984 | nome=Gabriela | acao=analisou os resultados | valor=2384
linha=1985 | nome=Paulo | acao=executou o benchmark | valor=7654
linha=1986 | nome=Karen | acao=fez um experimento | valor=6761
linha=1987 | nome=Eduarda | acao=comparou as metricas | valor=1837
linha=1988 | nome=Lucas | acao=otimizou o algoritmo | valor=2670
linha=1989 | nome=Karen | acao=fez um experimento | valor=9161
linha=1990 | nome=Vitor | acao=participou da aula | valor=3924
linha=1991 | nome=Mariana | acao=participou da aula | valor=3976
linha=1992 | nome=Renata | acao=executou o benchmark | valor=8967
linha=1993 | nome=Helena | acao=escreveu o relatorio | valor=2858
linha=1994 | nome=Felipe | acao=participou da aula | valor=7362
linha=1995 | nome=Sofia | acao=estudou computacao | valor=4745
linha=1996 | nome=Gabriela | acao=fez um experimento | valor=9307
linha=1997 | nome=Ana | acao=fez um experimento | valor=2899
linha=1998 | nome=Gabriela | acao=otimizou o algoritmo | valor=9294
linha=1999 | nome=Karen | acao=escreveu o relatorio | valor=6111
linha=2000 | nome=Sofia | acao=comparou as metricas | valor=3042
linha=2001 | nome=Tiago | acao=estudou computacao | valor=8263
linha=2002 | nome=Lucas | acao=estudou computacao | valor=2247
linha=2003 | nome=Tiago | acao=escreveu o relatorio | valor=5234
linha=2004 | nome=Lucas | acao=executou o benchmark | valor=6996
linha=2005 | nome=Sofia | acao=estudou computacao | valor=4303
linha=2006 | nome=Joao | acao=estudou computacao | valor=4137
linha=2007 | nome=Mariana | acao=otimizou o algoritmo | valor=5819
linha=2008 | nome=Igor | acao=escreveu o relatorio | valor=1767
linha=2009 | nome=Helena | acao=otimizou o algoritmo | valor=5163
linha=2010 | nome=Carlos | acao=fez um experimento | valor=1611
linha=2011 | nome=Mariana | acao=analisou os resultados | valor=3866
linha=2012 | nome=Ana | acao=analisou os resultados | valor=5417
linha=2013 | nome=Sofia | acao=comparou as metricas | valor=8328
linha=2014 | nome=Natalia | acao=executou o benchmark | valor=5642
linha=2015 | nome=Karen | acao=fez um experimento | valor=7886
linha=2016 | nome=Gabriela | acao=comparou as metricas | valor=7748
linha=2017 | nome=Ana | acao=executou o benchmark | valor=4612
linha=2018 | nome=Bruno | acao=escreveu o relatorio | valor=7931
linha=2019 | nome=Mariana | acao=escreveu o relatorio | valor=4404
linha=2020 | nome=Eduarda | acao=estudou computacao | valor=6215
linha=2021 | nome=Paulo | acao=otimizou o algoritmo | valor=8667
linha=2022 | nome=Otavio | acao=fez um experimento | valor=9446
linha=2023 | nome=Tiago | acao=escreveu o relatorio | valor=8663
linha=2024 | nome=Eduarda | acao=escreveu o relatorio | valor=1313
linha=2025 | nome=Paulo | acao=fez um experimento | valor=4933
linha=2026 | nome=Mariana | acao=participou da aula | valor=6550
linha=2027 | nome=Tiago | acao=comparou as metricas | valor=5927
linha=2028 | nome=Mariana | acao=participou da aula | valor=5729
linha=2029 | nome=Daniela | acao=comparou as metricas | valor=4037
linha=2030 | nome=Ana | acao=otimizou o algoritmo | valor=5414
linha=2031 | nome=Gabriela | acao=executou o benchmark | valor=6585
linha=2032 | nome=Lucas | acao=otimizou o algoritmo | valor=6594
linha=2033 | nome=Joao | acao=estudou computacao | valor=5200
linha=2034 | nome=Karen | acao=fez um experimento | valor=7854
linha=2035 | nome=Vitor | acao=escreveu o relatorio | valor=4035
linha=2036 | nome=Joao | acao=analisou os resultados | valor=1196
linha=2037 | nome=Helena | acao=estudou computacao | valor=4352
linha=2038 | nome=Karen | acao=participou da aula | valor=4300
linha=2039 | nome=Daniela | acao=fez um experimento | valor=9170
linha=2040 | nome=Natalia | acao=executou o benchmark | valor=1612
linha=2041 | nome=Karen | acao=comparou as metricas | valor=1172
linha=2042 | nome=Karen | acao=executou o benchmark | valor=7510
linha=2043 | nome=Vitor | acao=escreveu o relatorio | valor=3466
linha=2044 | nome=Karen | acao=executou o benchmark | valor=7244
linha=2045 | nome=Otavio | acao=executou o benchmark | valor=2118
